0.001084
0.001219
0.001314
0.001357
0.001362
0.001353
0.00135
0.001353
0.001371
0.001399
0.001432
0.001464
0.001497
0.00153
0.001568
0.001617
0.001682
0.001759
0.001852
0.001963
0.002092
0.002246
0.002436
0.002669
0.002942
0.003244
0.003571
0.003926
0.004309
0.004719
0.005156
0.005622
0.006121
0.006656
0.007222
0.007844
0.008493
0.009116
0.00969
0.010253
0.010872
0.011591
0.012403
0.013325
0.01437
0.015553
0.016878
0.018348
0.019969
0.021766
0.02384
0.026162
0.028625
0.031204
0.033997
0.0372
0.040898
0.04504
0.049664
0.054844
0.060801
0.067509
0.074779
0.082589
0.091135
0.10068
0.111444
0.123571
0.137126
0.152092
0.168426
